sample_id,timestep,throughput_mbps,channel_occupancy_percent,latency_ms,jitter_ms,tx_retries_delta,tx_failed_delta,rssi_dbm,rssi_delta_db,rssi_moving_avg_dbm,label,scenario
355,2,0.3532353065807873,0.3689815509224539,0.07172470978441128,0.05244755244755245,0.5096517209682362,0.45367760705518684,0.9417419166909409,0.5896153846153847,0.9054380664652569,2,high_load
355,3,0.41069536844781557,0.31723413829308544,0.08208955223880597,0.07342657342657342,0.37115718517005414,0.3303936721520138,0.8060005825808332,0.4357692307692308,0.8942598187311178,2,high_load
355,4,0.48684266282469596,0.2999850007499625,0.054311774461028195,0.04428904428904429,0.41252170360535184,0.3672152013819438,0.951645790853481,0.8076923076923077,0.9132930513595167,2,high_load
355,5,0.4802322132293741,0.3500824958752063,0.06301824212271974,0.0337995337995338,0.31825145541824124,0.28329848168015276,0.8642586658898923,0.5,0.9175226586102719,2,high_load
355,6,0.4518835543878978,0.4724763761811909,0.11774461028192372,0.10256410256410256,0.2961903789194158,0.26366033275752343,0.9417419166909409,0.7180769230769232,0.9132930513595167,2,high_load
355,7,0.47235052332725963,0.26548672566371684,0.0708955223880597,0.046620046620046623,0.3402103973036462,0.30284571324665877,0.951645790853481,0.628076923076923,0.9154078549848943,2,high_load
355,8,0.34865884147633375,0.3250337483125844,0.04809286898839138,0.026806526806526808,0.25227249514860584,0.22456586962451133,0.9321293329449462,0.5896153846153847,0.9416918429003022,2,high_load
355,9,0.618246535870164,0.2999850007499625,0.07048092868988391,0.01048951048951049,0.2790317638647738,0.2540230930084553,0.9225167491989514,0.6026923076923076,0.9356495468277947,2,high_load
356,0,0.3985762108563922,0.20008999550022502,0.08913764510779436,0.0780885780885781,0.37085078132979266,0.33012092008364397,0.9612583745994757,0.7692307692307693,0.8610271903323264,2,high_load
356,1,0.3532353065807873,0.3689815509224539,0.07172470978441128,0.05244755244755245,0.5096517209682362,0.45367760705518684,0.9417419166909409,0.5896153846153847,0.9054380664652569,2,high_load
356,2,0.41069536844781557,0.31723413829308544,0.08208955223880597,0.07342657342657342,0.37115718517005414,0.3303936721520138,0.8060005825808332,0.4357692307692308,0.8942598187311178,2,high_load
356,3,0.48684266282469596,0.2999850007499625,0.054311774461028195,0.04428904428904429,0.41252170360535184,0.3672152013819438,0.951645790853481,0.8076923076923077,0.9132930513595167,2,high_load
356,4,0.4802322132293741,0.3500824958752063,0.06301824212271974,0.0337995337995338,0.31825145541824124,0.28329848168015276,0.8642586658898923,0.5,0.9175226586102719,2,high_load
356,5,0.4518835543878978,0.4724763761811909,0.11774461028192372,0.10256410256410256,0.2961903789194158,0.26366033275752343,0.9417419166909409,0.7180769230769232,0.9132930513595167,2,high_load
356,6,0.47235052332725963,0.26548672566371684,0.0708955223880597,0.046620046620046623,0.3402103973036462,0.30284571324665877,0.951645790853481,0.628076923076923,0.9154078549848943,2,high_load
356,7,0.34865884147633375,0.3250337483125844,0.04809286898839138,0.026806526806526808,0.25227249514860584,0.22456586962451133,0.9321293329449462,0.5896153846153847,0.9416918429003022,2,high_load
356,8,0.618246535870164,0.2999850007499625,0.07048092868988391,0.01048951048951049,0.2790317638647738,0.2540230930084553,0.9225167491989514,0.6026923076923076,0.9356495468277947,2,high_load
356,9,0.49061400906818087,0.4499775011249437,0.06592039800995025,0.07575757575757576,0.25145541824124196,0.22383853077552504,0.8933877075444219,0.5769230769230769,0.9416918429003022,2,high_load
357,0,0.3532353065807873,0.3689815509224539,0.07172470978441128,0.05244755244755245,0.5096517209682362,0.45367760705518684,0.9417419166909409,0.5896153846153847,0.9054380664652569,2,high_load
357,1,0.41069536844781557,0.31723413829308544,0.08208955223880597,0.07342657342657342,0.37115718517005414,0.3303936721520138,0.8060005825808332,0.4357692307692308,0.8942598187311178,2,high_load
357,2,0.48684266282469596,0.2999850007499625,0.054311774461028195,0.04428904428904429,0.41252170360535184,0.3672152013819438,0.951645790853481,0.8076923076923077,0.9132930513595167,2,high_load
357,3,0.4802322132293741,0.3500824958752063,0.06301824212271974,0.0337995337995338,0.31825145541824124,0.28329848168015276,0.8642586658898923,0.5,0.9175226586102719,2,high_load
357,4,0.4518835543878978,0.4724763761811909,0.11774461028192372,0.10256410256410256,0.2961903789194158,0.26366033275752343,0.9417419166909409,0.7180769230769232,0.9132930513595167,2,high_load
357,5,0.47235052332725963,0.26548672566371684,0.0708955223880597,0.046620046620046623,0.3402103973036462,0.30284571324665877,0.951645790853481,0.628076923076923,0.9154078549848943,2,high_load
357,6,0.34865884147633375,0.3250337483125844,0.04809286898839138,0.026806526806526808,0.25227249514860584,0.22456586962451133,0.9321293329449462,0.5896153846153847,0.9416918429003022,2,high_load
357,7,0.618246535870164,0.2999850007499625,0.07048092868988391,0.01048951048951049,0.2790317638647738,0.2540230930084553,0.9225167491989514,0.6026923076923076,0.9356495468277947,2,high_load
357,8,0.49061400906818087,0.4499775011249437,0.06592039800995025,0.07575757575757576,0.25145541824124196,0.22383853077552504,0.8933877075444219,0.5769230769230769,0.9416918429003022,2,high_load
357,9,0.5262087376583754,0.3500824958752063,0.09535655058043117,0.10722610722610723,0.28178939842712697,0.25665969633603053,0.9126128750364113,0.6411538461538462,0.9356495468277947,2,high_load
358,0,0.48684266282469596,0.2999850007499625,0.054311774461028195,0.04428904428904429,0.41252170360535184,0.3672152013819438,0.951645790853481,0.8076923076923077,0.9132930513595167,2,high_load
358,1,0.4802322132293741,0.3500824958752063,0.06301824212271974,0.0337995337995338,0.31825145541824124,0.28329848168015276,0.8642586658898923,0.5,0.9175226586102719,2,high_load
358,2,0.4518835543878978,0.4724763761811909,0.11774461028192372,0.10256410256410256,0.2961903789194158,0.26366033275752343,0.9417419166909409,0.7180769230769232,0.9132930513595167,2,high_load
358,3,0.47235052332725963,0.26548672566371684,0.0708955223880597,0.046620046620046623,0.3402103973036462,0.30284571324665877,0.951645790853481,0.628076923076923,0.9154078549848943,2,high_load
358,4,0.34865884147633375,0.3250337483125844,0.04809286898839138,0.026806526806526808,0.25227249514860584,0.22456586962451133,0.9321293329449462,0.5896153846153847,0.9416918429003022,2,high_load
358,5,0.618246535870164,0.2999850007499625,0.07048092868988391,0.01048951048951049,0.2790317638647738,0.2540230930084553,0.9225167491989514,0.6026923076923076,0.9356495468277947,2,high_load
358,6,0.49061400906818087,0.4499775011249437,0.06592039800995025,0.07575757575757576,0.25145541824124196,0.22383853077552504,0.8933877075444219,0.5769230769230769,0.9416918429003022,2,high_load
358,7,0.5262087376583754,0.3500824958752063,0.09535655058043117,0.10722610722610723,0.28178939842712697,0.25665969633603053,0.9126128750364113,0.6411538461538462,0.9356495468277947,2,high_load
358,8,0.5047671511504724,0.2999850007499625,0.07172470978441128,0.05944055944055944,0.3056888979675212,0.2721156468769888,0.9126128750364113,0.6153846153846154,0.9274924471299094,2,high_load
358,9,0.5005720581380566,0.4499775011249437,0.06343283582089553,0.0337995337995338,0.27055459095087325,0.24084007637057914,0.8834838333818817,0.5769230769230769,0.9175226586102719,2,high_load
359,0,0.4802322132293741,0.3500824958752063,0.06301824212271974,0.0337995337995338,0.31825145541824124,0.28329848168015276,0.8642586658898923,0.5,0.9175226586102719,2,high_load
359,1,0.4518835543878978,0.4724763761811909,0.11774461028192372,0.10256410256410256,0.2961903789194158,0.26366033275752343,0.9417419166909409,0.7180769230769232,0.9132930513595167,2,high_load
359,2,0.47235052332725963,0.26548672566371684,0.0708955223880597,0.046620046620046623,0.3402103973036462,0.30284571324665877,0.951645790853481,0.628076923076923,0.9154078549848943,2,high_load
359,3,0.34865884147633375,0.3250337483125844,0.04809286898839138,0.026806526806526808,0.25227249514860584,0.22456586962451133,0.9321293329449462,0.5896153846153847,0.9416918429003022,2,high_load
359,4,0.618246535870164,0.2999850007499625,0.07048092868988391,0.01048951048951049,0.2790317638647738,0.2540230930084553,0.9225167491989514,0.6026923076923076,0.9356495468277947,2,high_load
359,5,0.49061400906818087,0.4499775011249437,0.06592039800995025,0.07575757575757576,0.25145541824124196,0.22383853077552504,0.8933877075444219,0.5769230769230769,0.9416918429003022,2,high_load
359,6,0.5262087376583754,0.3500824958752063,0.09535655058043117,0.10722610722610723,0.28178939842712697,0.25665969633603053,0.9126128750364113,0.6411538461538462,0.9356495468277947,2,high_load
359,7,0.5047671511504724,0.2999850007499625,0.07172470978441128,0.05944055944055944,0.3056888979675212,0.2721156468769888,0.9126128750364113,0.6153846153846154,0.9274924471299094,2,high_load
359,8,0.5005720581380566,0.4499775011249437,0.06343283582089553,0.0337995337995338,0.27055459095087325,0.24084007637057914,0.8834838333818817,0.5769230769230769,0.9175226586102719,2,high_load
359,9,0.5218441459383872,0.2999850007499625,0.11774461028192372,0.0780885780885781,0.25247676437544686,0.2247477043367579,0.8834838333818817,0.6153846153846154,0.9093655589123867,2,high_load
360,0,0.47235052332725963,0.26548672566371684,0.0708955223880597,0.046620046620046623,0.3402103973036462,0.30284571324665877,0.951645790853481,0.628076923076923,0.9154078549848943,2,high_load
360,1,0.34865884147633375,0.3250337483125844,0.04809286898839138,0.026806526806526808,0.25227249514860584,0.22456586962451133,0.9321293329449462,0.5896153846153847,0.9416918429003022,2,high_load
360,2,0.618246535870164,0.2999850007499625,0.07048092868988391,0.01048951048951049,0.2790317638647738,0.2540230930084553,0.9225167491989514,0.6026923076923076,0.9356495468277947,2,high_load
360,3,0.49061400906818087,0.4499775011249437,0.06592039800995025,0.07575757575757576,0.25145541824124196,0.22383853077552504,0.8933877075444219,0.5769230769230769,0.9416918429003022,2,high_load
360,4,0.5262087376583754,0.3500824958752063,0.09535655058043117,0.10722610722610723,0.28178939842712697,0.25665969633603053,0.9126128750364113,0.6411538461538462,0.9356495468277947,2,high_load
360,5,0.5047671511504724,0.2999850007499625,0.07172470978441128,0.05944055944055944,0.3056888979675212,0.2721156468769888,0.9126128750364113,0.6153846153846154,0.9274924471299094,2,high_load
